Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Code & Dogs,2022-05-26 07:30:54,00:51:24,Autoplayed: user action: User_Interaction; ,Ozark: Staffel 4: Schlafes Bruder (Folge 8),,FireTV 4K Stick 2018,00:51:25,00:51:25,DE (Germany)
Code & Dogs,2022-05-25 18:42:38,00:51:57,,Ozark: Staffel 4: Geheiligt (Folge 7),,Chrome PC (Cadmium),00:52:04,00:52:04,DE (Germany)
Code & Dogs,2022-05-25 17:42:13,01:00:12,,Ozark: Staffel 4: Sangre sobre todo (Folge 6),,Chrome PC (Cadmium),01:00:21,01:00:21,DE (Germany)
Code & Dogs,2022-05-25 17:40:25,00:00:05,Autoplayed: user action: None; ,The Good Doctor: The Good Doctor: Season 1_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:05,Not latest view,DE (Germany)
Code & Dogs,2022-05-25 17:36:42,00:00:07,Autoplayed: user action: None; ,Staffel 1 (Clip): Willkommen auf Eden,HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,DE (Germany)
Code & Dogs,2022-05-25 17:36:09,00:00:08,Autoplayed: user action: None; ,Staffel 5 (Clip 1): Somebody Feed Phil,HOOK,Chrome PC (Cadmium),00:00:08,00:00:08,DE (Germany)
Code & Dogs,2022-05-23 20:20:15,00:12:05,,Keeping Up with the Kardashians: Staffel 5: Keine Jungs erlaubt (Folge 8),,Firefox PC (Cadmium),00:12:05,Not latest view,DE (Germany)
Code & Dogs,2022-05-23 20:20:15,00:11:01,Autoplayed: user action: None; ,Keeping Up with the Kardashians: Staffel 5: Keine Jungs erlaubt (Folge 8),,Firefox PC (Cadmium),00:11:01,Not latest view,DE (Germany)
Code & Dogs,2022-05-23 19:58:00,00:21:39,,Keeping Up with the Kardashians: Staffel 5: Neue Partner (Folge 7),,Firefox PC (Cadmium),00:21:37,00:21:37,DE (Germany)
Code & Dogs,2022-05-23 19:57:30,00:00:23,Autoplayed: user action: None; ,Staffel 4 (Clip): My Next Guest Needs No Introduction With David Letterman,TRAILER,Firefox PC (Cadmium),00:00:23,00:00:23,DE (Germany)
Code & Dogs,2022-05-22 08:37:39,00:00:02,,Ozark: Staffel 4: Sangre sobre todo (Folge 6),,Firefox PC (Cadmium),00:00:09,Not latest view,DE (Germany)
Code & Dogs,2022-05-22 07:36:58,00:51:59,,Ozark: Staffel 4: Plausible Erklärung (Folge 5),,Firefox PC (Cadmium),00:51:39,00:51:39,DE (Germany)
Code & Dogs,2022-05-22 07:31:47,00:01:36,Autoplayed: user action: None; ,Staffel 1 (Clip): Wendepunkt: 9/11 und der Krieg gegen den Terror,HOOK,Firefox PC (Cadmium),00:00:00,00:00:00,DE (Germany)
Code & Dogs,2022-05-21 20:11:32,00:00:19,Autoplayed: user action: None; ,Ozark: Staffel 4: Plausible Erklärung (Folge 5),,Firefox PC (Cadmium),00:00:25,Not latest view,DE (Germany)
Code & Dogs,2022-05-21 19:23:20,00:47:13,,Ozark: Staffel 4: Wechselhaftes Glück (Folge 4),,Firefox PC (Cadmium),00:47:13,00:47:13,DE (Germany)
Code & Dogs,2022-05-21 09:15:05,00:00:17,,Keeping Up with the Kardashians: Staffel 5: Neue Partner (Folge 7),,Firefox PC (Cadmium),00:00:38,Not latest view,DE (Germany)
Code & Dogs,2022-05-21 09:08:51,00:00:22,Autoplayed: user action: None; ,Jackass 4.5_hook_01_16x9,HOOK,Firefox PC (Cadmium),00:00:00,00:00:00,DE (Germany)
Code & Dogs,2022-05-21 08:10:16,00:54:27,,Ozark: Staffel 4: Auf Geld aus in der Stadt (Folge 3),,Firefox PC (Cadmium),00:54:27,00:54:27,DE (Germany)
Code & Dogs,2022-05-21 07:58:52,00:00:08,,Ozark: Staffel 4: Auf Geld aus in der Stadt (Folge 3),,Firefox PC (Cadmium),00:00:00,Not latest view,DE (Germany)
Code & Dogs,2022-05-20 15:40:51,00:00:33,,Keeping Up with the Kardashians: Staffel 5: Neue Partner (Folge 7),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:19:39,Not latest view,DE (Germany)
Code & Dogs,2022-05-20 15:04:53,00:22:03,,Modern Family: Staffel 10: Ein bewegender Tag (Folge 11),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:22:03,00:22:03,DE (Germany)
Code & Dogs,2022-05-17 19:37:33,00:00:01,Autoplayed: user action: None; ,Ozark: Staffel 4: Auf Geld aus in der Stadt (Folge 3),,Firefox PC (Cadmium),00:00:08,Not latest view,DE (Germany)
Code & Dogs,2022-05-17 18:33:30,01:03:15,,Ozark: Staffel 4: Die große Welt (Folge 2),,Firefox PC (Cadmium),01:03:23,01:03:23,DE (Germany)
Code & Dogs,2022-05-17 18:33:08,00:00:10,Autoplayed: user action: None; ,Staffel 4 (Clip): The Circle: USA,HOOK,Firefox PC (Cadmium),00:00:10,Not latest view,DE (Germany)
Code & Dogs,2022-05-15 19:39:58,00:00:10,Autoplayed: user action: None; ,Staffel 3 (Clip): Deadwind,HOOK,Firefox PC (Cadmium),00:00:10,00:00:10,DE (Germany)
Code & Dogs,2022-05-15 19:20:48,00:19:05,,Keeping Up with the Kardashians: Staffel 5: Neue Partner (Folge 7),,Firefox PC (Cadmium),00:19:05,Not latest view,DE (Germany)
Code & Dogs,2022-05-15 18:57:46,00:22:59,,Keeping Up with the Kardashians: Staffel 5: Kourt will nur noch weg (Folge 6),,Firefox PC (Cadmium),00:21:42,00:21:42,DE (Germany)
Code & Dogs,2022-05-15 16:56:27,00:34:16,Autoplayed: user action: None; ,Der Zweite Weltkrieg: Der Weg zum Sieg (in Farbe): Staffel 1: Unternehmen Zitadelle (Folge 4),,Chrome PC (Cadmium),00:34:26,00:34:26,DE (Germany)
Code & Dogs,2022-05-15 16:06:42,00:49:43,,Der Zweite Weltkrieg: Der Weg zum Sieg (in Farbe): Staffel 1: Die Invasion Nordafrikas (Folge 3),,Chrome PC (Cadmium),00:49:53,00:49:53,DE (Germany)
Code & Dogs,2022-05-15 15:16:35,00:50:07,,Der Zweite Weltkrieg: Der Weg zum Sieg (in Farbe): Staffel 1: Die Atlantikschlacht (Folge 2),,Chrome PC (Cadmium),00:50:17,00:50:17,DE (Germany)
Code & Dogs,2022-05-15 14:25:17,00:51:17,,Der Zweite Weltkrieg: Der Weg zum Sieg (in Farbe): Staffel 1: Dünkirchen (Folge 1),,Chrome PC (Cadmium),00:51:17,00:51:17,DE (Germany)
Code & Dogs,2022-05-15 08:45:49,00:00:01,,Ozark: Staffel 4: Die große Welt (Folge 2),,Chrome PC (Cadmium),00:00:08,Not latest view,DE (Germany)
Code & Dogs,2022-05-15 07:53:45,00:01:38,Autoplayed: user action: None; ,Miniserie (Clip): Kernschmelze: Der Unfall von Three Mile Island,HOOK,Chrome PC (Cadmium),00:00:00,Not latest view,DE (Germany)
Code & Dogs,2022-05-15 07:51:16,00:45:23,,Ozark: Staffel 4: Der Anfang vom Ende (Folge 1),,Chrome PC (Cadmium),00:58:41,00:58:41,DE (Germany)
Code & Dogs,2022-05-14 20:14:43,00:00:15,Autoplayed: user action: None; ,Trailer: Unser Vater – Dr. Cline,TRAILER,Firefox PC (Cadmium),00:00:15,00:00:15,DE (Germany)
Code & Dogs,2022-05-14 20:14:19,00:37:17,,Ozark: Staffel 4: Der Anfang vom Ende (Folge 1),,Firefox PC (Cadmium),00:37:09,Not latest view,DE (Germany)
Code & Dogs,2022-05-14 20:11:14,00:02:43,,Staffel 3 (Rückblick): Ozark,RECAP,Firefox PC (Cadmium),00:02:35,00:02:35,DE (Germany)
Code & Dogs,2022-05-13 19:56:25,00:07:18,,Das Büro: Staffel 1: Sexy Katy (Folge 6),,FireTV Stick 2014,00:07:50,00:07:50,DE (Germany)
Code & Dogs,2022-05-13 19:34:43,00:21:10,,Das Büro: Staffel 1: Glück im Spiel (Folge 5),,FireTV Stick 2014,00:21:42,00:21:42,DE (Germany)
Code & Dogs,2022-05-13 19:17:15,00:17:11,Autoplayed: user action: User_Interaction; ,Das Büro: Staffel 1: Bündnisse (Folge 4),,FireTV Stick 2014,00:21:38,00:21:38,DE (Germany)
Code & Dogs,2022-05-13 19:16:27,00:00:04,Autoplayed: user action: None; ,Staffel 1 (Clip): The Lincoln Lawyer,HOOK,FireTV Stick 2014,00:00:04,00:00:04,DE (Germany)
Code & Dogs,2022-05-05 20:19:02,00:09:35,,Keeping Up with the Kardashians: Staffel 5: Kourt will nur noch weg (Folge 6),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:09:36,Not latest view,DE (Germany)
Code & Dogs,2022-05-05 19:56:51,00:21:28,,Keeping Up with the Kardashians: Staffel 5: Botox und Zigaretten (Folge 5),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:24,Not latest view,DE (Germany)
Code & Dogs,2022-04-29 21:29:56,00:00:20,,Keeping Up with the Kardashians: Staffel 5: Botox und Zigaretten (Folge 5),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:00:21,Not latest view,DE (Germany)
Code & Dogs,2022-04-29 21:07:27,00:22:02,,Keeping Up with the Kardashians: Staffel 5: Mein Bodyguard (Folge 4),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:32,Not latest view,DE (Germany)
Code & Dogs,2022-04-29 20:28:44,00:00:25,Autoplayed: user action: None; ,Keeping Up with the Kardashians: Staffel 5: Mein Bodyguard (Folge 4),,FireTV Stick 2014,00:00:25,Not latest view,DE (Germany)
Code & Dogs,2022-04-29 20:07:05,00:21:32,,Keeping Up with the Kardashians: Staffel 5: Ring weg (Folge 3),,FireTV Stick 2014,00:21:32,Not latest view,DE (Germany)
Code & Dogs,2022-04-29 19:37:59,00:21:25,Autoplayed: user action: User_Interaction; ,Keeping Up with the Kardashians: Staffel 5: Blind-Date (Folge 2),,FireTV Stick 2014,00:21:25,Not latest view,DE (Germany)
Code & Dogs,2022-04-29 19:06:43,00:22:21,,Keeping Up with the Kardashians: Staffel 5: Kims Einweihungsparty (Folge 1),,FireTV Stick 2014,00:21:20,Not latest view,DE (Germany)
Code & Dogs,2022-04-29 19:04:40,00:00:42,,Keeping Up with the Kardashians: Staffel 10: Wiedergewonnene Freiheit (Folge 2),,FireTV Stick 2014,00:00:29,Not latest view,DE (Germany)
Code & Dogs,2022-04-29 18:45:13,00:19:18,,Keeping Up with the Kardashians: Staffel 10: Wiedergewonnene Freiheit (Folge 2),,FireTV Stick 2014,00:19:18,Not latest view,DE (Germany)
Code & Dogs,2022-04-29 17:26:24,00:42:42,Autoplayed: user action: User_Interaction; ,Keeping Up with the Kardashians: Staffel 10: Neue Normalität (Folge 1),,FireTV Stick 2014,00:42:07,00:42:07,DE (Germany)
Code & Dogs,2022-04-28 04:21:20,00:21:34,,Modern Family: Staffel 10: Immer der falsche Moment (Folge 10),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:29,00:21:29,DE (Germany)
Code & Dogs,2022-04-18 10:17:24,00:01:33,Autoplayed: user action: None; ,Miniserie (Trailer): Anatomie eines Skandals,TRAILER,FireTV Stick 2016,00:01:33,00:01:33,DE (Germany)
Code & Dogs,2022-04-18 09:20:19,00:57:00,Autoplayed: user action: User_Interaction; ,Vertraue niemandem: Die Jagd nach dem Kryptokönig,,FireTV Stick 2016,01:28:31,01:28:31,DE (Germany)
Code & Dogs,2022-04-18 07:26:31,00:31:32,,Vertraue niemandem: Die Jagd nach dem Kryptokönig,,FireTV Stick 2016,00:31:33,Not latest view,DE (Germany)
Code & Dogs,2022-04-18 07:26:20,00:00:08,Autoplayed: user action: None; ,Vertraue niemandem: Die Jagd nach dem Kryptokönig (Clip): Vertraue niemandem: Die Jagd nach dem Kryptokönig,HOOK,FireTV Stick 2016,00:00:08,00:00:08,DE (Germany)
Code & Dogs,2022-04-18 07:25:33,00:00:05,Autoplayed: user action: None; ,Trailer: Das Dilemma mit den sozialen Medien,TRAILER,FireTV Stick 2016,00:00:05,00:00:05,DE (Germany)
Code & Dogs,2022-04-18 07:25:07,00:00:09,Autoplayed: user action: None; ,14 Gipfel: Nichts ist unmöglich (Clip): 14 Gipfel: Nichts ist unmöglich,HOOK,FireTV Stick 2016,00:00:09,00:00:09,DE (Germany)
Code & Dogs,2022-04-18 07:24:36,00:00:24,Autoplayed: user action: None; ,Trailer: The Billion Dollar Code,TRAILER,FireTV Stick 2016,00:00:24,00:00:24,DE (Germany)
Code & Dogs,2022-04-18 07:24:28,00:00:05,Autoplayed: user action: None; ,Rick and Morty: Season 1_hook_primary_16x9,HOOK,FireTV Stick 2016,00:00:05,00:00:05,DE (Germany)
Code & Dogs,2022-04-18 07:23:49,00:00:05,Autoplayed: user action: None; ,Das Büro: Staffel 1: Bündnisse (Folge 4),,FireTV Stick 2016,00:04:31,Not latest view,DE (Germany)
Code & Dogs,2022-04-17 21:17:37,00:03:00,,Modern Family: Staffel 10: Immer der falsche Moment (Folge 10),,FireTV Stick 2016,00:03:00,Not latest view,DE (Germany)
Code & Dogs,2022-04-17 20:56:02,00:21:32,,Modern Family: Staffel 10: Eine Mutter wie ein Baum (Folge 9),,FireTV Stick 2016,00:21:32,00:21:32,DE (Germany)
Code & Dogs,2022-04-17 20:35:05,00:20:54,,Modern Family: Staffel 10: Die Kinder heutzutage (Folge 8),,FireTV Stick 2016,00:21:22,00:21:22,DE (Germany)
Code & Dogs,2022-04-17 20:31:15,00:03:37,Autoplayed: user action: User_Interaction; ,Modern Family: Staffel 10: Angewandte Psychologie (Folge 7),,FireTV Stick 2016,00:21:32,00:21:32,DE (Germany)
Code & Dogs,2022-04-17 20:28:20,00:02:02,,Schwarze Löcher | Die Grenzen unseres Wissens,,FireTV Stick 2016,00:02:03,00:02:03,DE (Germany)
Code & Dogs,2022-04-17 20:27:43,00:00:20,Autoplayed: user action: None; ,Black Holes | The Edge of All We Know_hook_03_16x9,HOOK,FireTV Stick 2016,00:00:20,00:00:20,DE (Germany)
Code & Dogs,2022-04-17 20:27:17,00:00:13,Autoplayed: user action: None; ,Könige des Betrugs (Clip): Könige des Betrugs,HOOK,FireTV Stick 2016,00:00:13,00:00:13,DE (Germany)
Code & Dogs,2022-04-17 20:26:38,00:00:04,Autoplayed: user action: None; ,2040_hook_04_16x9,HOOK,FireTV Stick 2016,00:00:04,00:00:04,DE (Germany)
Code & Dogs,2022-04-17 20:25:54,00:00:05,Autoplayed: user action: None; ,Amanda Knox (Trailer),TRAILER,FireTV Stick 2016,00:00:05,00:00:05,DE (Germany)
Code & Dogs,2022-04-17 20:25:38,00:00:13,Autoplayed: user action: None; ,Stalins Tochter_hook_primary_16x9,HOOK,FireTV Stick 2016,00:00:13,00:00:13,DE (Germany)
Code & Dogs,2022-04-17 20:25:19,00:00:04,Autoplayed: user action: None; ,Operation Varsity Blues (Trailer),TRAILER,FireTV Stick 2016,00:00:04,00:00:04,DE (Germany)
Code & Dogs,2022-04-17 20:24:40,00:00:04,Autoplayed: user action: None; ,Ereigniskette (Extra),TRAILER,FireTV Stick 2016,00:00:04,00:00:04,DE (Germany)
Code & Dogs,2022-04-17 20:18:28,00:04:25,Autoplayed: user action: User_Interaction; ,Das Büro: Staffel 1: Bündnisse (Folge 4),,FireTV Stick 2016,00:04:27,Not latest view,DE (Germany)
Code & Dogs,2022-04-17 20:17:57,00:00:05,Autoplayed: user action: None; ,Staffel 4 (Clip): Formula 1: Drive to Survive,HOOK,FireTV Stick 2016,00:00:05,00:00:05,DE (Germany)
Code & Dogs,2022-04-17 20:16:48,00:00:41,Autoplayed: user action: None; ,For Life: For Life: Season 1_hook_01_16x9,HOOK,FireTV Stick 2016,00:00:41,00:00:41,DE (Germany)
Code & Dogs,2022-04-17 20:16:04,00:00:30,Autoplayed: user action: None; ,Miniserie (Clip): Anatomie eines Skandals,HOOK,FireTV Stick 2016,00:00:30,00:00:30,DE (Germany)
Code & Dogs,2022-04-09 18:50:16,01:36:22,,The Adam Project,,Chrome PC (Cadmium),01:36:22,01:36:22,DE (Germany)
Code & Dogs,2022-04-09 18:50:04,00:00:07,Autoplayed: user action: None; ,Don't. Get. Out!_hook_02_16x9,HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,DE (Germany)
Code & Dogs,2022-04-09 18:49:39,00:00:10,Autoplayed: user action: None; ,Gilmore Girls: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:10,00:00:10,DE (Germany)
Code & Dogs,2022-04-08 20:39:18,00:09:57,,Vertraue niemandem: Die Jagd nach dem Kryptokönig,,Firefox PC (Cadmium),00:09:57,Not latest view,DE (Germany)
Code & Dogs,2022-04-08 20:38:45,00:00:04,Autoplayed: user action: None; ,Black Holes | The Edge of All We Know_hook_02_16x9,HOOK,Firefox PC (Cadmium),00:00:04,00:00:04,DE (Germany)
Code & Dogs,2022-04-08 20:38:31,00:00:08,Autoplayed: user action: None; ,Trailer: Britney Vs Spears,TRAILER,Firefox PC (Cadmium),00:00:08,00:00:08,DE (Germany)
Code & Dogs,2022-04-08 20:37:39,00:00:44,Autoplayed: user action: None; ,2040_hook_04_16x9,HOOK,Firefox PC (Cadmium),00:00:44,Not latest view,DE (Germany)
Code & Dogs,2022-04-08 20:37:07,00:00:05,Autoplayed: user action: None; ,Absturz: Der Fall gegen Boeing (Clip): Absturz: Der Fall gegen Boeing,HOOK,Firefox PC (Cadmium),00:00:05,00:00:05,DE (Germany)
Code & Dogs,2022-04-08 20:36:55,00:00:02,,Athletin A,,Firefox PC (Cadmium),00:32:10,00:32:10,DE (Germany)
Code & Dogs,2022-04-08 20:36:54,00:00:46,Autoplayed: user action: None; ,Staffel 1 (Teaser): Super PupZ,TEASER_TRAILER,Firefox PC (Cadmium),00:00:00,00:00:00,DE (Germany)
Code & Dogs,2022-04-08 20:36:44,00:00:08,Autoplayed: user action: None; ,Athlete A PVS Clip 4,HOOK,Firefox PC (Cadmium),00:00:08,00:00:08,DE (Germany)
Code & Dogs,2022-04-08 20:36:30,00:00:04,Autoplayed: user action: None; ,Princes Of The Palace_hook_01_16x9,HOOK,Firefox PC (Cadmium),00:00:04,00:00:04,DE (Germany)
Code & Dogs,2022-04-08 20:35:53,00:00:33,Autoplayed: user action: None; ,Ereigniskette (Extra),TRAILER,Firefox PC (Cadmium),00:00:34,Not latest view,DE (Germany)
Code & Dogs,2022-04-08 20:35:18,00:00:21,Autoplayed: user action: None; ,What the Health_hook_primary_16x9,HOOK,Firefox PC (Cadmium),00:00:21,00:00:21,DE (Germany)
Code & Dogs,2022-04-08 20:34:40,00:00:06,Autoplayed: user action: None; ,Absturz: Der Fall gegen Boeing (Clip): Absturz: Der Fall gegen Boeing,HOOK,Firefox PC (Cadmium),00:00:06,Not latest view,DE (Germany)
Code & Dogs,2022-04-08 20:34:27,00:00:08,Autoplayed: user action: None; ,The Wolf of Wall Street_hook_primary_16x9,HOOK,Firefox PC (Cadmium),00:00:08,00:00:08,DE (Germany)
Code & Dogs,2022-04-08 18:52:53,00:00:04,Autoplayed: user action: None; ,Glow Up: Season 1_hook_05_16x9,HOOK,Firefox PC (Cadmium),00:00:04,00:00:04,DE (Germany)
Code & Dogs,2022-04-08 18:51:13,00:01:03,Autoplayed: user action: None; ,Vertraue niemandem: Die Jagd nach dem Kryptokönig (Clip): Vertraue niemandem: Die Jagd nach dem Kryptokönig,HOOK,Firefox PC (Cadmium),00:00:00,00:00:00,DE (Germany)
Code & Dogs,2022-04-08 17:43:33,00:55:17,,jOBS – Die Erfolgsstory von Steve Jobs,,Firefox PC (Cadmium),02:00:14,02:00:14,DE (Germany)
Code & Dogs,2022-04-08 14:42:45,01:16:03,,jOBS – Die Erfolgsstory von Steve Jobs,,Firefox PC (Cadmium),01:07:44,Not latest view,DE (Germany)
Code & Dogs,2022-04-08 14:02:19,00:07:39,,jOBS – Die Erfolgsstory von Steve Jobs,,Firefox PC (Cadmium),00:07:39,Not latest view,DE (Germany)
Code & Dogs,2022-04-08 09:58:31,00:00:08,,jOBS – Die Erfolgsstory von Steve Jobs,,Firefox PC (Cadmium),00:00:08,Not latest view,DE (Germany)
Code & Dogs,2022-04-08 09:58:06,00:00:22,Autoplayed: user action: None; ,Jobs_hook_04_16x9,HOOK,Firefox PC (Cadmium),00:00:22,00:00:22,DE (Germany)
Code & Dogs,2022-04-08 09:57:20,00:00:04,Autoplayed: user action: None; ,Designated Survivor (Trailer),TRAILER,Firefox PC (Cadmium),00:00:04,00:00:04,DE (Germany)
Code & Dogs,2022-04-08 09:33:04,00:21:05,,Das Büro: Staffel 1: Gesundheitsapostel (Folge 3),,Firefox PC (Cadmium),00:21:38,00:21:38,DE (Germany)
Code & Dogs,2022-04-08 09:11:42,00:21:21,,Das Büro: Staffel 1: Tag der Vielfalt (Folge 2),,Firefox PC (Cadmium),00:21:21,00:21:21,DE (Germany)
Code & Dogs,2022-04-08 09:11:10,00:00:12,Autoplayed: user action: None; ,Staffel 5 (Clip): Élite,HOOK,Firefox PC (Cadmium),00:00:12,00:00:12,DE (Germany)
Code & Dogs,2022-04-06 19:00:01,00:22:34,,Das Büro: Staffel 1: Pilotfolge (Folge 1),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:22:35,00:22:35,DE (Germany)
Code & Dogs,2022-04-04 15:11:05,00:05:55,,Charité: Staffel 2: Schwere Geburt (Folge 2),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:06:42,00:06:42,DE (Germany)
Code & Dogs,2022-04-04 14:43:03,00:27:59,,Charité: Staffel 2: Heimatschuss (Folge 1),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:49:58,00:49:58,DE (Germany)
Code & Dogs,2022-04-04 13:33:50,00:17:58,,Modern Family: Staffel 10: Angewandte Psychologie (Folge 7),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:18:00,Not latest view,DE (Germany)
Code & Dogs,2022-04-04 13:08:10,00:21:29,,Modern Family: Staffel 10: Die Verführten (Folge 6),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:30,00:21:30,DE (Germany)
Code & Dogs,2022-04-04 12:46:41,00:21:27,,Modern Family: Staffel 10: Trauerbewältigung (Folge 5),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:29,00:21:29,DE (Germany)
Code & Dogs,2022-04-04 12:25:15,00:21:24,,Modern Family: Staffel 10: Folge dem Herzen (Folge 4),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:26,00:21:26,DE (Germany)
Code & Dogs,2022-04-04 11:53:23,00:26:49,,Modern Family: Staffel 10: Danger O’Shea (Folge 3),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:31,00:21:31,DE (Germany)
Code & Dogs,2022-04-04 10:59:59,00:47:02,,Wer einmal lügt: Miniserie: Folge 8 (Folge 8),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:47:26,00:47:26,DE (Germany)
Code & Dogs,2022-04-04 10:23:06,00:00:11,,Wer einmal lügt: Miniserie: Folge 8 (Folge 8),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:00:23,Not latest view,DE (Germany)
Code & Dogs,2022-04-04 09:33:13,00:47:09,,Wer einmal lügt: Miniserie: Folge 7 (Folge 7),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:47:48,00:47:48,DE (Germany)
Code & Dogs,2022-04-04 08:46:47,00:46:21,,Wer einmal lügt: Miniserie: Folge 6 (Folge 6),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:46:15,00:46:15,DE (Germany)
Code & Dogs,2022-04-04 08:06:13,00:40:02,,Wer einmal lügt: Miniserie: Folge 5 (Folge 5),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:40:37,00:40:37,DE (Germany)
Code & Dogs,2022-04-04 06:59:34,00:45:38,,Wer einmal lügt: Miniserie: Folge 4 (Folge 4),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:46:09,00:46:09,DE (Germany)
Code & Dogs,2022-04-03 21:19:04,00:21:21,,Modern Family: Staffel 10: Ein Kuss und seine Folgen (Folge 2),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:23,00:21:23,DE (Germany)
Code & Dogs,2022-04-03 20:57:30,00:21:30,,Modern Family: Staffel 10: Nichts geht über eine Parade (Folge 1),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:31,00:21:31,DE (Germany)
Code & Dogs,2022-04-03 20:56:51,00:00:08,,Modern Family: Staffel 6: Halloween 3 – Die Rache der Claire Dunphy (Folge 6),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:05:52,00:05:52,DE (Germany)
Code & Dogs,2022-04-03 20:06:30,00:36:35,,Wer einmal lügt: Miniserie: Folge 3 (Folge 3),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:37:06,00:37:06,DE (Germany)
Code & Dogs,2022-04-03 19:47:57,00:17:07,,Wer einmal lügt: Miniserie: Folge 2 (Folge 2),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:43:05,00:43:05,DE (Germany)
Code & Dogs,2022-04-03 18:45:25,00:17:48,,Wer einmal lügt: Miniserie: Folge 2 (Folge 2),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:25:57,Not latest view,DE (Germany)
Code & Dogs,2022-04-03 18:39:28,00:05:41,,Modern Family: Staffel 6: Halloween 3 – Die Rache der Claire Dunphy (Folge 6),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:05:43,Not latest view,DE (Germany)
Code & Dogs,2022-04-03 18:17:46,00:21:40,,"Modern Family: Staffel 6: Gute Nachbarn, schlechte Nachbarn (Folge 5)",,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:42,00:21:42,DE (Germany)
Code & Dogs,2022-04-03 17:56:08,00:21:36,,Modern Family: Staffel 6: Bis zum Wahnsinn lieben (Folge 4),,Apple iPad Pro 12.9 in 5th Gen (Wi-Fi/Cell) iPad,00:21:37,00:21:37,DE (Germany)
